UserID;Location;Age
27735;nashville, tennessee, usa;53
27736;staffs/leicester, england, united kingdom;21
27737;"barcelona, \n/a\"", spain""";20
27738;london, kentucky, usa;NULL
27739;berry, new south wales, australia;14
27740;san diego, , usa;57
27741;aachen, nordrhein-westfalen, germany;29
27742;osgoode, ontario, canada;NULL
27743;brisbane, queensland, australia;21
27744;unteraegeri, zug, switzerland;24
27745;houston, texas, usa;NULL
27746;stuttgart, baden-wuerttemberg, germany;41
27747;istanbul, n/a, turkey;22
27748;cardiff, wales, united kingdom;22
27749;-----, limburg, netherlands;24
27750;lexington, kentucky, usa;26
27751;new orleans, louisiana, usa;50
27752;red deer, alberta, canada;NULL
27753;bratislava, n/a, slovakia;NULL
27754;calgary, alberta, canada;36
27755;salt lake city, utah, usa;NULL
27756;hanwell, new brunswick, canada;51
27757;pittsburgh, pennsylvania, usa;30
27758;hamilton, ontario, canada;63
27759;calgary, alberta, canada;13
27760;brodnax, virginia, usa;47
27761;washington, dc, usa;28
27762;lyon, rhône, france;27
27763;asheville, north carolina, usa;26
27764;picton, ontario, canada;15
27765;madrid, madrid, spain;22
27766;chiba-ken, n/a, japan;25
27767;marktredwitz, bayern, germany;23
27768;sydney, new south wales, australia;34
27769;montreal, queensland, canada;13
27770;bishops stortford, england, united kingdom;29
27771;winston-salem, north carolina, usa;NULL
27772;rocky mount, virginia, usa;NULL
27773;ft myers, florida, usa;NULL
27774;sao paulo, sao paulo, brazil;22
27775;ferndale, washington, usa;22
27776;erlangen, bayern, germany;38
27777;houston, texas, usa;16
27778;london, england, united kingdom;31
27779;wallkill, , usa;NULL
27780;ottawa, ontario, canada;43
27781;tucson, arizona, usa;61
27782;dandenong north, victoria, australia;53
27783;o fallon, missouri, usa;NULL
27784;austin, texas, usa;43
27785;high wycombe, bucks, united kingdom;30
27786;baton rouge, louisiana, usa;NULL
27787;taupo, n/a, new zealand;18
27788;picton, marlborough, new zealand;NULL
27789;oslo, oslo, norway;NULL
27790;bottrop, nordrhein-westfalen, germany;NULL
27791;san marcos, texas, usa;NULL
27792;singapore, singapore, singapore;20
27793;bayamon, puerto rico, puerto rico;NULL
27794;haverhill, massachusetts, usa;NULL
27795;modesto, california, usa;27
27796;winnipeg, manitoba, canada;57
27797;london, london, united kingdom;NULL
27798;milano, milano, italy;NULL
27799;spencer, iowa, usa;55
27800;winnipeg, manitoba, canada;67
27801;orlando, florida, usa;40
27802;soest, nordrhein-westfalen, germany;38
27803;gillies bay, british columbia, canada;53
27804;madrid, madrid, spain;29
27805;melbourne, victoria, australia;32
27806;kodiak, alaska, usa;NULL
27807;roma, lazio, italy;23
27808;reggio emilia, emilia romagna, italy;NULL
27809;twickenham, england, united kingdom;NULL
27810;vilassar de mar, catalunya, spain;54
27811;lavonia, georgia, usa;NULL
27812;long beach, california, usa;33
27813;boerne, texas, usa;34
27814;shanghai, alaska, china;21
27815;leeuwarden/groningen, friesland/groningen, netherlands;25
27816;yikes, n/a, barbados;22
27817;cebu city, philippines/cebu/region 7, philippines;16
27818;marion, virginia, usa;34
27819;burlington, ontario, canada;41
27820;henrietta, new york, usa;54
27821;milton, new york, usa;25
27822;matosinhos, porto, portugal;16
27823;london, england, united kingdom;NULL
27824;honeoye falls, new york, usa;37
27825;tempe, arizona, usa;20
27826;des moines, iowa, usa;50
27827;gardiner, new york, usa;22
27828;millersburg, ohio, usa;23
27829;harrisburg, pennsylvania, usa;NULL
27830;victoria, british columbia, canada;NULL
27831;london, england, united kingdom;27
27832;wetumpka, alabama, usa;21
27833;florissant, missouri, usa;38
27834;fairfax, virginia, usa;NULL
27835;sydney, new south wales, australia;13
27836;highland park, illinois, usa;52
27837;tomahawk, wisconsin, usa;18
27838;new haven,, connecticut, usa;NULL
27839;edmonton, aberta, canada;NULL
27840;kent, kent, united kingdom;26
27841;kamloops, british columbia, canada;NULL
27842;london, england, united kingdom;NULL
27843;hastings, hawkes bay, new zealand;45
27844;alicante, alicante, sudan;22
27845;indianapolis, indiana, usa;NULL
27846;toronto, ontario, canada;58
27847;haerbin, heilongjiang, china;NULL
27848;los angeles, california, usa;29
27849;hope, maine, usa;42
27850;thomasboro, illinois, usa;NULL
27851;edinburgh, scotland, united kingdom;35
27852;bibbiano reggio emilia, emilia romagna, italy;NULL
27853;anchorage, alaska, usa;NULL
27854;howell, michigan, usa;67
27855;winter springs, florida, usa;14
27856;fayetteville, north carolina, usa;NULL
27857;washington, massachusetts, usa;49
27858;kitchener, ontario, canada;27
27859;bialystok, n/a, poland;17
27860;oceanside, california, usa;NULL
27861;saskatoon, saskatchewan, canada;21
27862;no, no, canada;NULL
27863;stockport, england, united kingdom;NULL
27864;rhos on sea, wales, united kingdom;NULL
27865;chicago, illinois, usa;NULL
27866;foxburg, pennsylvania, usa;NULL
27867;cardiff, wales, united kingdom;15
27868;london, london, united kingdom;26
27869;toronto, ontario, canada;41
27870;fort wayne, indiana, usa;45
27871;amsterdam, n-h, netherlands;36
27872;cardiff, wales, united kingdom;32
27873;st. louis, missouri, usa;32
27874;sheffield, south yorkshire, united kingdom;62
27875;new port richey, florida, usa;NULL
27876;milwaukee, wisconsin, usa;44
27877;dachsbach, bayern, germany;46
27878;bryson city, north carolina, usa;NULL
27879;lockport, new york, usa;66
27880;sylvania, new south wales, australia;NULL
27881;easton, pennsylvania, usa;34
27882;preston, england, united kingdom;NULL
27883;la, california, usa;NULL
27884;guangzhou, guangdong province, china;19
27885;effingham, illinois, usa;46
27886;hong kong, n/a, hong kong;NULL
27887;cockermouth, england, united kingdom;33
27888;tomball, texas, usa;NULL
27889;colorado spring, colorado, usa;40
27890;lansing, michigan, usa;49
27891;fort smith, arkansas, usa;27
27892;atmore, alabama, usa;NULL
27893;berlin, berlin, germany;21
27894;winchester, england, united kingdom;30
27895;hobart, tasmania, australia;NULL
27896;fitzroy north, victoria, australia;62
27897;canterbury, england, united kingdom;57
27898;hutton rudby, north yorkshire, united kingdom;NULL
27899;prineville, oregon, usa;67
27900;columbia, tennessee, usa;58
27901;seattle, washington, usa;30
27902;grandview, texas, usa;44
27903;kiel, schleswig-holstein, germany;26
27904;boynton beach, florida, usa;NULL
27905;asheville, north carolina, usa;NULL
27906;newcastle upon tyne, england, united kingdom;NULL
27907;anaheim, california, usa;NULL
27908;isle of wight, england, united kingdom;NULL
27909;utrecht, utrecht, netherlands;23
27910;auckland, n/a, new zealand;56
27911;bournemouth, england, united kingdom;34
27912;cary, north carolina, usa;NULL
27913;egham, england, united kingdom;37
27914;wichita, kansas, usa;57
27915;new york, new york, usa;NULL
27916;albany, western australia, australia;36
27917;anchorage, alaska, usa;21
27918;klang, selangor,;15
27919;lemont, pennsylvania, usa;18
27920;tadten, burgenland, austria;17
27921;elkins park, pennsylvania, usa;47
27922;köln, nordrhein-westfalen, germany;27
27923;milano, lombardia, italy;21
27924;allen, michigan, usa;35
27925;san jose, california, usa;28
27926;trilby, florida, usa;15
27927;boston, massachusetts, usa;NULL
27928;st.george, south carolina, usa;NULL
27929;pully, vaud, switzerland;42
27930;cascais, portugal, portugal;NULL
27931;durban, kzn, south africa;NULL
27932;liverpool, england, united kingdom;32
27933;nagambie, victoria, australia;52
27934;singapore, n/a, singapore;NULL
27935;newark, new york, usa;NULL
27936;melbourne, victoria, australia;NULL
27937;crystal lake, illinois, usa;47
27938;edmonton, alberta, canada;58
27939;new westminster, british columbia, canada;NULL
27940;irvine, california, usa;NULL
27941;verona, veneto, lebanon;NULL
27942;mount prospect, illinois, usa;NULL
27943;worms, rheinland-pfalz, germany;41
27944;rodenberg, niedersachsen, germany;14
27945;kalamazoo, michigan, usa;NULL
27946;raleigh, north carolina, usa;NULL
27947;lima, ohio, usa;28
27948;london, england, united kingdom;23
27949;toronto, ontario, canada;25
27950;san francisco, california, usa;NULL
27951;decatur, alabama, usa;NULL
27952;fort worth, texas, usa;NULL
27953;fish creek, wisconsin, usa;40
27954;sevierville, tennessee, usa;NULL
27955;coal township, pennsylvania, usa;16
27956;galena, ohio, usa;36
27957;cedar lake, indiana, usa;47
27958;lewes, england, united kingdom;53
27959;tsawwassen, british columbia, canada;NULL
27960;orange, texas, usa;20
27961;bellingham, washington, usa;NULL
27962;stuttgart, baden-wuerttemberg, germany;46
27963;porto, porto, portugal;31
27964;orleans, ontario, canada;30
27965;milan, lombardia, italy;32
27966;changchun, alabama, china;NULL
27967;somers, new york, usa;21
27968;placerville, california, usa;48
27969;brisbane, queensland, australia;15
27970;caldas da rainha, bairradas, portugal;21
27971;lutz, ,;NULL
27972;san francisco, california, usa;23
27973;le mars, iowa,;NULL
27974;mexico, mexico, spain;26
27975;port orange, florida, usa;69
27976;hamburg, hamburg, germany;NULL
27977;new haven, connecticut, usa;27
27978;hadley, massachusetts, usa;NULL
27979;bronx, new york, usa;26
27980;hillsboro, oregon, usa;31
27981;bradford, england, united kingdom;22
27982;gulfport, mississippi, usa;53
27983;warwick, rhode island, usa;42
27984;bergen, new york, usa;41
27985;ballwin, missouri, usa;NULL
27986;clinton, indiana, usa;39
27987;nashville, tennessee, usa;47
27988;great falls, virginia, usa;NULL
27989;halifax, nova scotia, canada;NULL
27990;winnipeg, manitoba, canada;43
27991;gate city, virginia, usa;NULL
27992;irvine, kentucky, usa;NULL
27993;picayune, mississippi, usa;NULL
27994;richmond, virginia, usa;NULL
27995;east haddam, connecticut, usa;NULL
27996;berea, ohio, usa;24
27997;ashmore, queensland, australia;24
27998;san pedro, laguna, philippines;21
27999;rockmart, georgia, usa;NULL
28000;south bound brook, new jersey, usa;21
28001;seria, kuala belait, brunei;23
28002;nanaimo, british columbia, canada;NULL
28003;pittsburgh, pennsylvania, usa;20
28004;berkeley heights, new jersey, usa;NULL
28005;nacogdoches, texas, usa;20
28006;jacksonville, florida, usa;18
28007;adelaide, south australia, australia;21
28008;vancouver, british columbia, canada;23
28009;alice springs, northern territory, australia;30
28010;dugan, british columbia, canada;NULL
28011;london, england, united kingdom;NULL
28012;cinnaminson, new jersey, usa;47
28013;ozieri, sassari, italy;NULL
28014;timmins, ontario, canada;NULL
28015;burgthann, bayern, germany;37
28016;port clinton, ohio, usa;31
28017;manchester, england, united kingdom;23
28018;evanston, illinois, usa;20
28019;igualada, baden-wuerttemberg, spain;25
28020;london, england, united kingdom;42
28021;akron, ohio, usa;21
28022;northfield, mn, rice;NULL
28023;livermore, california, usa;19
28024;pittsburgh, pennsylvania, usa;23
28025;scottsdale, arizona, usa;33
28026;kingston, ontario, canada;NULL
28027;ralston, nebraska, usa;52
28028;madrid, madrid, spain;29
28029;cloverdale, california, usa;NULL
28030;lisbon, n/a, portugal;22
28031;seoul, seoul, south korea;NULL
28032;winnipeg, manitoba, canada;33
28033;longview, texas, usa;19
28034;newtown, new south wales, australia;35
28035;tullahoma, tennessee, usa;NULL
28036;geneva ny, new york, usa;NULL
28037;sabadell, catalunya, spain;16
28038;brunswick, maine, usa;39
28039;spring hill, kansas, usa;34
28040;harrison, ohio, usa;NULL
28041;richland, washington, usa;32
28042;latrobe, pennsylvania, usa;NULL
28043;nashville, tennessee, usa;36
28044;davis, california, usa;44
28045;eaton, western australia, australia;43
28046;oakland, california, usa;20
28047;emmett, idaho, usa;14
28048;kiel, schleswig-holstein, germany;37
28049;auckland, bay of plenty, new zealand;NULL
28050;saint charles, missouri, usa;31
28051;mt pleasant, north carolina, usa;58
28052;clear water bay, kowloon, hong kong;34
28053;canberra, australian capital territory, australia;21
28054;riva del garda, trentino alto adige, italy;NULL
28055;wilmington, delaware, usa;NULL
28056;lancaster, pennsylvania, usa;36
28057;napa, california, usa;NULL
28058;grayslake, illinois, usa;49
28059;exeter, ontario, canada;NULL
28060;concord, new hampshire, usa;NULL
28061;mcminnville, ,;NULL
28062;pretoria, gauteng, south africa;22
28063;barcelona, barcelona, spain;48
28064;conway, massachusetts, usa;NULL
28065;cleveland, ohio, usa;NULL
28066;daejeon, sure, south korea;NULL
28067;thorofare, new jersey, usa;31
28068;bookcrossing, pennsylvania, usa;NULL
28069;columbus, ohio, usa;21
28070;bayreuth, bayern, germany;24
28071;white river jct., , usa;NULL
28072;derwood, maryland, usa;NULL
28073;pasadena, california, usa;NULL
28074;nashville, tennessee, usa;31
28075;weatherford, texas, usa;NULL
28076;kansas city, missouri, usa;25
28077;toronto, ontario, canada;58
28078;leeds, england, united kingdom;39
28079;roland, iowa, usa;48
28080;augusta, georgia, usa;NULL
28081;castlegar, ,;NULL
28082;west hartford, connecticut, usa;74
28083;fullerton, california, usa;NULL
28084;boonville, indiana, usa;NULL
28085;santa fe, texas, usa;51
28086;salem, connecticut, usa;38
28087;dunedin, otago, new zealand;21
28088;port alberni, british columbia, canada;30
28089;chelmsford, massachusetts, usa;22
28090;london, england, united kingdom;46
28091;fort collins, colorado, usa;128
28092;staunton, virginia, usa;21
28093;lisboa, n/a, portugal;24
28094;vancouver, british columbia, canada;NULL
28095;bristol, england, united kingdom;26
28096;prescott, arizona, usa;44
28097;sassari, sardegna, italy;33
28098;darmstadt, hessen, germany;NULL
28099;"&#22235;&#24029;, n, china";18
28100;alexandria, virginia, usa;28
28101;ferndale, washington, usa;NULL
28102;padova, veneto, italy;NULL
28103;kuala lumpur, wilayah persekutuan, malaysia;23
28104;riverside, california, usa;17
28105;milledgeville, georgia, usa;39
28106;vancouver, british columbia, canada;58
28107;edinburgh, scotland, united kingdom;43
28108;port royal, pennsylvania, usa;24
28109;lake park, florida, usa;NULL
28110;edmonton, alberta, canada;50
28111;st catharines, ontario, canada;NULL
28112;ottawa, ontario, canada;47
28113;beijing, beijing, bahrain;21
28114;valencia, valencia, spain;21
28115;montreal, quebec, canada;NULL
28116;edmonton, alberta, canada;55
28117;north salem, ,;NULL
28118;albizzate, lombardia, italy;29
28119;hamburg, n/a, germany;31
28120;grafton, new brunswick, canada;NULL
28121;sydeny, new south wales, australia;15
28122;seattle, washington, usa;33
28123;indiuanapolis, indiana, usa;NULL
28124;bowling green, ohio, usa;NULL
28125;napoli, campania, italy;NULL
28126;stanwood, washington, usa;18
28127;woodbridge, virginia, usa;NULL
28128;barcelona, catalunya, spain;27
28129;altus, oklahoma, usa;36
28130;münchen, bayern, germany;NULL
28131;lisbon, lisbon, portugal;NULL
28132;sintra, lisboa, portugal;NULL
28133;paso robles, california, usa;73
28134;karlsruhe, baden-wuerttemberg, germany;29
28135;melbourne, victoria, australia;63
28136;são paulo, são paulo, brazil;25
28137;fort lauderdale, florida, usa;NULL
28138;toulouse, haute-garonne, france;32
28139;new york, new york, usa;NULL
28140;blasdell, new york, usa;NULL
28141;waspik, noord brabant, netherlands;34
28142;landshut, bayern, germany;31
28143;san diego, california, usa;17
28144;orlando, florida, usa;NULL
28145;boca raton, florida, usa;NULL
28146;manchester, england, n/a, united kingdom;30
28147;hollywood, florida, usa;NULL
28148;bonn, nordrhein-westfalen, germany;24
28149;sarasota, florida, usa;NULL
28150;portland, oregon, usa;25
28151;winthrop, massachusetts, usa;34
28152;stuttgart, baden-wuerttemberg, germany;44
28153;white plains, new york, usa;14
28154;langenhagen, niedersachsen, germany;NULL
28155;manchester, england, united kingdom;NULL
28156;mem martins, sintra, portugal;14
28157;norwich, connecticut, usa;48
28158;mainz, rheinland-pfalz, germany;20
28159;mariveles,bataan, n/a, philippines;24
28160;alvide, cascais, portugal;16
28161;portland, oregon, usa;NULL
28162;charleston, south carolina, usa;33
28163;bonn, nordrhein-westfalen, germany;NULL
28164;yogyakarta, n/a, indonesia;25
28165;ober-ramstadt, hessen, germany;NULL
28166;montreal, quebec, canada;22
28167;alexandria, virginia, usa;NULL
28168;milano, lombardia, italy;31
28169;london, london, united kingdom;21
28170;leesburg, virginia, usa;NULL
28171;san rafael, california, usa;NULL
28172;toronto, ontario, canada;67
28173;swansea, wales, united kingdom;18
28174;urbana, missouri, usa;56
28175;huntingdon, england, united kingdom;50
28176;fulton, missouri, usa;30
28177;grand rapids, michigan, usa;26
28178;peterborough, ontario, canada;NULL
28179;alvin, texas, usa;32
28180;bristol, england, united kingdom;24
28181;anaheim, california, usa;NULL
28182;essertines-sur-yverdon, vaud, switzerland;NULL
28183;hamm, nordrhein-westfalen, germany;35
28184;minneapolis, minnesota, usa;53
28185;phoenix, arizona, usa;NULL
28186;tring, england, united kingdom;44
28187;boisseron, france, france;43
28188;melbourne, victoria, australia;42
28189;yantai, shanddong, china;NULL
28190;springwood, new south wales, australia;58
28191;sydney, new south wales, australia;27
28192;nepean, ontario, canada;21
28193;n/a, n/a, singapore;25
28194;fremont, california, usa;NULL
28195;vancouver, british columbia, canada;NULL
28196;tehran, tehran, iran;32
28197;birmingham, west midlands, united kingdom;45
28198;halifax, nova scotia, canada;NULL
28199;dartmouth, nova scotia, canada;NULL
28200;nepean, ontario, canada;42
28201;halifax, ,;NULL
28202;halifax, nova scotia, canada;32
28203;oromocto, new brunswick, canada;NULL
28204;south ohio, nova scotia, canada;61
28205;kingston, nova scotia, canada;43
28206;kentville, nova scotia, canada;NULL
28207;beijing, beijing, china;29
28208;sada, a coruña, spain;41
28209;cary, north carolina, usa;45
28210;oradea, bihor, romania;NULL
28211;boston, massachusetts, usa;NULL
28212;glasgow, scotland, united kingdom;52
28213;olympia, washington, usa;NULL
28214;galion, ohio, usa;54
28215;haymarket, virginia, usa;27
28216;pelham, new york, usa;53
28217;tucson, arizona, usa;45
28218;mannheim, baden-wuerttemberg, germany;23
28219;cape town, western cape, south africa;42
28220;köln, nordrhein-westfalen, germany;NULL
28221;walla walla, washington, usa;NULL
28222;san diego, california, usa;23
28223;nottingham, nottinghamshire, united kingdom;34
28224;wheeling, west virginia, usa;NULL
28225;scarborough, maine, usa;53
28226;gaithersburg, maryland, usa;44
28227;vancouver, british columbia, canada;NULL
28228;philadelphia, pennsylvania, usa;NULL
28229;torrington, ct, connecticut, usa;24
28230;new york, new york, usa;NULL
28231;lisbon, n/a, portugal;25
28232;norfolk, virginia, usa;33
28233;ainslie, australian capital territory, australia;31
28234;brussels, brussels, belgium;NULL
28235;los angeles, california, usa;NULL
28236;jacksonville, florida, usa;NULL
28237;ottawa, ontario, canada;NULL
28238;red hill, australian capital territory, australia;20
28239;cottondale, alabama, usa;47
28240;arlington, texas, usa;52
28241;berkeley, california, usa;NULL
28242;green bay,wi., wisconsin, usa;NULL
28243;hamburg, hamburg, germany;25
28244;ventura, california, usa;NULL
28245;perth, western australia, australia;NULL
28246;bellevue, washington, usa;NULL
28247;mm, gd, china;25
28248;lisbon, n/a, portugal;32
28249;lutherstadt wittenberg, sachsen-anhalt, germany;17
28250;shenzhen, n/a, china;25
28251;belluno, veneto, italy;30
28252;grassobbio bg, lombardia, italy;NULL
28253;buffalo, new york, usa;NULL
28254;temecula, california,;NULL
28255;richmond hill, ,;23
28256;scotia, new york, usa;22
28257;bothell, washington, usa;71
28258;charlottesville, virginia, usa;NULL
28259;cleveland heights, ohio, usa;NULL
28260;salem, virginia, usa;NULL
28261;san antonio, texas, usa;NULL
28262;mckinleyville, california, usa;39
28263;melbourne, victoria, australia;32
28264;indianapolis, indiana, usa;29
28265;greenville, ohio, usa;NULL
28266;portland, oregon, usa;NULL
28267;lynnwood, washington, usa;NULL
28268;tyler, texas, usa;NULL
28269;tigard, oregon, usa;NULL
28270;collinsville, illinois, usa;NULL
28271;lakewood, california, usa;28
28272;pennsauken, new jersey, usa;36
28273;new cumberland, pennsylvania, usa;57
28274;dacula, georgia, usa;49
28275;seattle, washington, usa;NULL
28276;cedar rapids, iowa, usa;NULL
28277;reconquista, santa fe, argentina;17
28278;livingston, n/a, united kingdom;54
28279;pontevedra, galicia, spain;23
28280;prisdorf, schleswig-holstein, germany;35
28281;memphis, tennessee, usa;NULL
28282;fullerton, california, usa;NULL
28283;lockport, new york, usa;60
28284;auckland, north shore, new zealand;47
28285;tarpon springs, florida, usa;NULL
28286;stuttgart, baden-wuerttemberg, germany;32
28287;alcalá de henares, madrid, spain;28
28288;barcelona, catalunya, spain;46
28289;n/a, utah, usa;NULL
28290;white lake, michigan, usa;NULL
28291;pensacola, florida, usa;NULL
28292;monterey park, california, usa;NULL
28293;besançon, franche-comte, france;37
28294;smithville, mississippi, usa;28
28295;prince george, british columbia, canada;40
28296;cranston, rhode island, usa;23
28297;ashtabula, ohio, usa;67
28298;haan, nordrhein-westfalen, germany;30
28299;amarillo, texas, usa;36
28300;berlin, berlin, germany;46
28301;lakewood, ohio, usa;25
28302;lancaster, california, usa;NULL
28303;spencer, iowa, usa;NULL
28304;düsseldorf, nordrhein-westfalen, germany;33
28305;singapore, singapore, singapore;NULL
28306;portage, indiana, usa;NULL
28307;wolfville, nova scotia, canada;56
28308;durham, co. durham, united kingdom;27
28309;guelph, ontario, canada;NULL
28310;hollywood, california, usa;18
28311;victoria, british columbia, canada;NULL
28312;kents store, virginia, usa;57
28313;soltau, niedersachsen, germany;41
28314;la jolla, california, usa;20
28315;spring lake, , usa;NULL
28316;melbourne, florida, usa;52
28317;north yorkshire, yukon territory, united kingdom;17
28318;croydon, england, united kingdom;16
28319;raleigh, north carolina, usa;23
28320;berlin, berlin, germany;NULL
28321;lansing, michigan, usa;NULL
28322;leeds, west yorkshire, united kingdom;NULL
28323;kewdale, western australia, australia;41
28324;bronx, new york, usa;NULL
28325;south bend, indiana, usa;NULL
28326;san diego, california, usa;NULL
28327;tehran, n/a, iran;21
28328;leipzig, sachsen, germany;20
28329;baltimore, maryland, usa;24
28330;blackpool, lancashire, united kingdom;31
28331;bologna, emilia romagna, italy;NULL
28332;everett, washington, usa;NULL
28333;montreal, quebec, canada;NULL
28334;sevilla, sevilla, spain;29
28335;los angeles, california, usa;NULL
28336;århus, århus, denmark;NULL
28337;winnipeg, british columbia, canada;21
28338;chatham, ontario, canada;NULL
28339;westfield, new jersey, usa;NULL
28340;berlin, berlin, germany;23
28341;state college, ,;NULL
28342;seattle, washington, usa;NULL
28343;hague, non us, netherlands;NULL
28344;ottawa, ontario, canada;26
28345;new york, new york, usa;NULL
28346;toronto, ontario, canada;NULL
28347;san rafael, california, usa;32
28348;hoffman estates, illinois, usa;16
28349;manurewa, auckland, new zealand;27
28350;sao caetano do sul, sao paulo, brazil;18
28351;great falls, virginia, usa;NULL
28352;albany, new york, usa;48
28353;adelaide, south australia, australia;44
28354;castelvetro di mo, emilia romagna, italy;34
28355;aldershot, hampshire, united kingdom;42
28356;vinaros, castellon, spain;31
28357;bonn, nordrhein-westfalen, germany;23
28358;millbrae, california, usa;NULL
28359;hartford, connecticut, usa;19
28360;oakwood, georgia, usa;15
28361;grand rapids, michigan, usa;26
28362;singapore, n/a, singapore;NULL
28363;houston, texas, usa;21
28364;mountain home, arkansas, usa;32
28365;iowa city, iowa, usa;29
28366;amherst, ohio, usa;47
28367;aurora, ohio, usa;36
28368;leipzig, sachsen, germany;0
28369;albany, california, usa;NULL
28370;bismarck, north dakota, usa;59
28371;northshore, minnesota, usa;NULL
28372;north apollo, ,;NULL
28373;haworth, uk, united kingdom;101
28374;willis, michigan, usa;31
28375;bendigo, victoria, australia;60
28376;huntsville, texas, usa;NULL
28377;san jose, california, usa;NULL
28378;winston-salem, northcarolina, usa;79
28379;la mirada, california, usa;NULL
28380;summerville, south carolina, usa;NULL
28381;regensburg, bavaria, germany;24
28382;seoul, n/a, south korea;23
28383;san francisco, california, usa;36
28384;lexington, kentucky, usa;NULL
28385;san francisco, california, usa;NULL
28386;toronto, ,;54
28387;lüneburg, niedersachsen, germany;45
28388;lisboa, lisboa, portugal;NULL
28389;carlisle, england, united kingdom;38
28390;bad münstereifel, köln, germany;24
28391;plano, texas, usa;35
28392;winnipeg, manitoba, canada;15
28393;union city, new jersey, usa;35
28394;bronx, new york, usa;NULL
28395;princeton junction, new jersey, usa;32
28396;peabody, massachusetts, usa;73
28397;narragansett, rhode island, usa;NULL
28398;sackville, new brunswick, canada;43
28399;st charles, illinois, usa;61
28400;berkhamsted, england, united kingdom;NULL
28401;quezon city, metro manila, philippines;NULL
28402;phoenix, arizona, usa;NULL
28403;lodi, italy, italy;NULL
28404;indianapolis, indiana, usa;55
28405;krakow, n/a, poland;32
28406;santa barbara, california, usa;46
28407;west helena, arkansas, usa;13
28408;belmont, victoria, australia;37
28409;guernsey, channel islands, united kingdom;NULL
28410;waldport, or, usa;NULL
28411;breda, noord-brabant, netherlands;59
28412;tulsa, oklahoma, usa;41
28413;minneapolis, minnesota, usa;NULL
28414;corvallis, oregon, usa;38
28415;93047 regensburg, bayern, germany;21
28416;adelaide, n/a, australia;18
28417;wilmington, delaware, usa;NULL
28418;portland, usa, usa;46
28419;belleville, ontario, canada;60
28420;darien, connecticut, usa;NULL
28421;petaling jaya, kuala lumpur, malaysia;NULL
28422;plano, texas, usa;50
28423;woodburn, oregon, usa;NULL
28424;seattle, washington, usa;NULL
28425;sequim, washington, usa;NULL
28426;shanghai, shanghai, china;26
28427;san francisco, california, usa;45
28428;jiayuguan, gansu, china;18
28429;zagreb, n/a, croatia;18
28430;dewey, arizona, usa;44
28431;billings, montana, usa;37
28432;daylesford, victoria, australia;47
28433;conegliano (tv), veneto, italy;38
28434;hilo, hawaii, usa;NULL
28435;tehran, nebraska, iran;25
28436;columbia, missouri, usa;25
28437;gloucester, england, united kingdom;25
28438;spring, texas, usa;22
28439;hangzhou, alabama, china;27
28440;hemet, california, usa;NULL
28441;acworth, georgia, usa;16
28442;sydney, new south wales, australia;NULL
28443;ann arbor, michigan, usa;59
28444;regina, saskatchewan, canada;53
28445;westcourt, queensland, australia;56
28446;singapore, singapore, singapore;NULL
28447;milan, , italy;40
28448;são paulo, são paulo, brazil;NULL
28449;new cumberland, pennsylvania, usa;60
28450;anchorage, alaska, usa;NULL
28451;altamonte springs, florida, usa;31
28452;suchedniów, alabama, poland;28
28453;south plainfield, new jersey, usa;19
28454;portland, maine, usa;50
28455;springfield, massachusetts, usa;NULL
28456;orangeville, ontario, canada;14
28457;lake charles, louisiana, usa;31
28458;spodnja idrija, primorska, slovenia;NULL
28459;madrid, n/a, spain;41
28460;knoxville, tennessee, usa;NULL
28461;hackettstown, new jersey, usa;23
28462;riverside, california, usa;NULL
28463;west allis, wisconsin, usa;1
28464;london, n/a, united kingdom;23
28465;raleigh, north carolina, usa;NULL
28466;blum, texas, usa;22
28467;corpus christi, texas, usa;37
28468;palms, california, usa;NULL
28469;bs as, bs as, argentina;39
28470;srivilliputtur, tamil nadu, india;24
28471;godfrey, illinois, usa;52
28472;casteo branco, castelo branco, portugal;29
28473;carmel,in, indiana, usa;65
28474;brisbane, brisbane      australia, australia;NULL
28475;york, england, united kingdom;41
28476;brampton, ontario, canada;36
28477;singapore, singapore, singapore;22
28478;milano, lombardia, italy;NULL
28479;torino, piemonte, italy;NULL
28480;versailles, kentucky, usa;NULL
28481;venice, california, usa;NULL
28482;halifax, massachusetts, usa;NULL
28483;singapore, n/a, singapore;26
28484;locust grove, virginia, usa;47
28485;portland, oregon, usa;NULL
28486;columbus, ohio, usa;34
28487;raleigh, north carolina, usa;30
28488;la vila joiosa, alicante, spain;41
28489;geraldton, western australia,;NULL
28490;melbourne, victoria, australia;NULL
28491;aberystwyth, wales, united kingdom;23
28492;slough, england, united kingdom;31
28493;bradenton, florida, usa;NULL
28494;fern tree, tasmania, australia;55
28495;sunnyvale, california, usa;NULL
28496;udine, friuli venezia giulia, italy;46
28497;parabiago, lombardia, italy;33
28498;singapore, n/a, singapore;16
28499;milan, lombardia, italy;NULL
28500;norderstedt, schleswig-holstein, germany;27
28501;emsbüren, niedersachsen, germany;18
28502;hamburg, hamburg, germany;21
28503;köln, nordrhein-westfalen, germany;35
28504;barsinghausen, niedersachsen, germany;NULL
28505;düsseldorf, nordrhein-westfalen, germany;NULL
28506;hamburg, hamburg, germany;NULL
28507;villa adelina, buenos aires, argentina;50
28508;adelaide, south australia, australia;NULL
